-184.541458 155.360565 464.653931, -373.507874 436.333130 -210.682358, -241.555191 503.872650 -124.940842, -372.622101 589.784851 -193.774887, -519.012634 -6.173396 21.881012, 460.539307 66.389046 -320.573303, -183.693680 156.329132 605.168640, 459.247986 143.484558 -456.507843, 460.308136 217.054718 -318.748688, -240.231720 521.466919 -278.022766, 
-184.541458 155.360550 464.653900, -373.510406 436.327423 -210.639618, -241.563248 503.920746 -124.936371, -372.627289 589.790344 -193.835510, -519.012634 -6.173396 21.881012, 460.539368 66.389038 -320.573364, -183.693710 156.329086 605.168579, 459.247986 143.484543 -456.507935, 460.308136 217.054718 -318.748718, -240.217880 521.423462 -278.017273, 
-184.541489 155.360535 464.653900, -373.513763 436.330536 -210.588516, -241.567825 503.977509 -124.925186, -372.641479 589.793945 -193.886749, -519.012634 -6.173396 21.881012, 460.539398 66.389038 -320.573334, -183.693695 156.329086 605.168579, 459.248047 143.484558 -456.507935, 460.308136 217.054718 -318.748718, -240.216827 521.365967 -278.017731, 
-184.541489 155.360580 464.653931, -373.509491 436.321045 -210.526382, -241.562515 504.028534 -124.909973, -372.643738 589.790222 -193.931442, -519.012695 -6.173396 21.881014, 460.539368 66.389038 -320.573303, -183.693710 156.329132 605.168579, 459.247986 143.484528 -456.507935, 460.308136 217.054718 -318.748718, -240.216156 521.306580 -278.017670, 
-184.541504 155.360565 464.653931, -373.507324 436.319550 -210.482910, -241.554108 504.080597 -124.895920, -372.644714 589.793457 -193.964630, -519.012695 -6.173396 21.881012, 460.539368 66.389046 -320.573364, -183.693695 156.329132 605.168640, 459.248047 143.484543 -456.507904, 460.308136 217.054718 -318.748688, -240.219528 521.258362 -278.015228, 
-184.541504 155.360550 464.653900, -373.509766 436.315125 -210.437546, -241.549011 504.137970 -124.893089, -372.651855 589.796997 -194.001068, -519.012634 -6.173396 21.881012, 460.539368 66.389038 -320.573364, -183.693695 156.329102 605.168518, 459.247986 143.484558 -456.507935, 460.308136 217.054718 -318.748718, -240.223633 521.210388 -278.016052, 
-184.541489 155.360565 464.653900, -373.518463 436.317902 -210.375916, -241.549850 504.202545 -124.879814, -372.660370 589.803589 -194.045486, -519.012695 -6.173396 21.881012, 460.539368 66.389038 -320.573273, -183.693726 156.329086 605.168518, 459.247986 143.484558 -456.507996, 460.308167 217.054672 -318.748688, -240.226868 521.147095 -278.013092, 
-184.541504 155.360565 464.653900, -373.516663 436.308533 -210.319489, -241.552856 504.259460 -124.873398, -372.668304 589.808289 -194.099976, -519.012695 -6.173396 21.881012, 460.539398 66.389038 -320.573364, -183.693680 156.329102 605.168579, 459.247986 143.484543 -456.507996, 460.308136 217.054718 -318.748749, -240.228302 521.100220 -278.014496, 
-184.541473 155.360565 464.653931, -373.527985 436.302032 -210.273697, -241.558182 504.294525 -124.866562, -372.668335 589.813354 -194.147522, -519.012756 -6.173396 21.881012, 460.539368 66.389046 -320.573364, -183.693710 156.329086 605.168579, 459.247986 143.484528 -456.507904, 460.308136 217.054718 -318.748718, -240.232880 521.050842 -278.013824, 
-184.541504 155.360550 464.653931, -373.537811 436.299652 -210.231262, -241.557877 504.333740 -124.861053, -372.664734 589.820312 -194.174667, -519.012634 -6.173396 21.881010, 460.539398 66.389038 -320.573303, -183.693710 156.329086 605.168518, 459.247986 143.484558 -456.507904, 460.308136 217.054718 -318.748718, -240.244095 521.000549 -278.020386, 
-184.541489 155.360565 464.653931, -373.556244 436.312317 -210.192825, -241.564117 504.372528 -124.858711, -372.669830 589.833191 -194.215958, -519.012695 -6.173396 21.881012, 460.539398 66.389038 -320.573364, -183.693710 156.329102 605.168579, 459.247986 143.484543 -456.507843, 460.308167 217.054718 -318.748688, -240.245956 520.947449 -278.022461, 
-184.541519 155.360550 464.653900, -373.568359 436.312439 -210.138947, -241.562149 504.410248 -124.858521, -372.666077 589.845032 -194.268356, -519.012634 -6.173396 21.881012, 460.539368 66.389038 -320.573364, -183.693710 156.329086 605.168518, 459.247986 143.484558 -456.507904, 460.308167 217.054718 -318.748688, -240.248093 520.895081 -278.024200, 
-184.541489 155.360565 464.653900, -373.583710 436.318451 -210.072357, -241.553314 504.446960 -124.856812, -372.655792 589.860901 -194.313660, -519.012634 -6.173396 21.881012, 460.539459 66.389038 -320.573364, -183.693710 156.329086 605.168640, 459.247986 143.484528 -456.507904, 460.308167 217.054718 -318.748718, -240.256302 520.832031 -278.030151, 
-184.541489 155.360550 464.653961, -373.584747 436.317017 -210.020599, -241.535873 504.495148 -124.849052, -372.640381 589.866394 -194.359100, -519.012756 -6.173396 21.881012, 460.539368 66.389038 -320.573364, -183.693710 156.329132 605.168518, 459.247986 143.484543 -456.507904, 460.308167 217.054718 -318.748688, -240.252365 520.771790 -278.031067, 
-184.541473 155.360550 464.653900, -373.607086 436.329468 -209.964508, -241.521347 504.531830 -124.859093, -372.619873 589.882385 -194.405853, -519.012634 -6.173396 21.881014, 460.539459 66.389046 -320.573364, -183.693695 156.329132 605.168579, 459.247955 143.484543 -456.507935, 460.308136 217.054718 -318.748718, -240.252441 520.695435 -278.046082, 
-184.541489 155.360550 464.653931, -373.611664 436.336456 -209.910126, -241.500885 504.566528 -124.867409, -372.602203 589.899719 -194.440781, -519.012695 -6.173396 21.881012, 460.539398 66.389038 -320.573364, -183.693710 156.329132 605.168640, 459.248047 143.484528 -456.507935, 460.308136 217.054718 -318.748718, -240.254242 520.639954 -278.057861, 
-184.541489 155.360535 464.653931, -373.620605 436.340851 -209.875992, -241.487503 504.601593 -124.874794, -372.588165 589.904175 -194.475693, -519.012695 -6.173396 21.881012, 460.539368 66.389038 -320.573364, -183.693710 156.329086 605.168640, 459.247986 143.484543 -456.507935, 460.308167 217.054718 -318.748688, -240.253693 520.584534 -278.074097, 
-184.541489 155.360550 464.653931, -373.635132 436.343567 -209.823792, -241.483200 504.637543 -124.876854, -372.577240 589.913208 -194.517334, -519.012634 -6.173396 21.881010, 460.539368 66.389038 -320.573364, -183.693726 156.329132 605.168579, 459.247986 143.484558 -456.507904, 460.308136 217.054718 -318.748718, -240.256638 520.525696 -278.084808, 
-184.541504 155.360535 464.653931, -373.641663 436.348419 -209.768433, -241.474915 504.667725 -124.879799, -372.569366 589.917969 -194.567093, -519.012573 -6.173396 21.881012, 460.539459 66.389038 -320.573334, -183.693726 156.329102 605.168579, 459.248047 143.484543 -456.507996, 460.308136 217.054718 -318.748657, -240.253510 520.486511 -278.097076, 
-184.541489 155.360580 464.653931, -373.649597 436.348236 -209.718994, -241.467346 504.701385 -124.870766, -372.557098 589.924988 -194.605011, -519.012695 -6.173396 21.881012, 460.539398 66.389038 -320.573364, -183.693726 156.329132 605.168579, 459.248047 143.484528 -456.507935, 460.308136 217.054718 -318.748688, -240.248856 520.425781 -278.092102, 
-184.541519 155.360535 464.653931, -373.644653 436.345581 -209.675079, -241.461029 504.736145 -124.867111, -372.549774 589.933472 -194.641724, -519.012573 -6.173396 21.881012, 460.539368 66.389038 -320.573364, -183.693710 156.329086 605.168701, 459.247986 143.484558 -456.507904, 460.308167 217.054718 -318.748688, -240.252625 520.383606 -278.101654, 
-184.541519 155.360550 464.653900, -373.636353 436.339020 -209.632629, -241.451233 504.786255 -124.862991, -372.538330 589.935730 -194.678833, -519.012695 -6.173396 21.881012, 460.539398 66.389046 -320.573303, -183.693710 156.329086 605.168579, 459.247986 143.484528 -456.507935, 460.308136 217.054718 -318.748688, -240.246216 520.343567 -278.109009, 
-184.541473 155.360550 464.653900, -373.640839 436.337646 -209.574097, -241.447037 504.836365 -124.863441, -372.531067 589.945862 -194.734222, -519.012634 -6.173396 21.881012, 460.539368 66.389038 -320.573334, -183.693710 156.329086 605.168579, 459.248047 143.484558 -456.507935, 460.308136 217.054718 -318.748718, -240.240433 520.296814 -278.112640, 
-184.541489 155.360535 464.653961, -373.644806 436.340118 -209.523727, -241.448654 504.900208 -124.857262, -372.527496 589.957886 -194.785583, -519.012756 -6.173396 21.881012, 460.539398 66.389038 -320.573303, -183.693695 156.329086 605.168457, 459.247986 143.484528 -456.507904, 460.308136 217.054718 -318.748657, -240.238403 520.218323 -278.120117, 
