-709.109253 -541.141357 62.723576, -573.702026 -358.969757 -41.187664, -669.958923 -359.668854 76.475136, -261.161163 -534.898071 540.940430, -701.097351 -668.956909 -87.960739, -452.220917 508.794922 694.536804, -558.311768 -493.765747 71.092102, -563.772827 -547.956299 -84.775093, -708.258484 -486.910370 -74.675621, -601.743530 -679.838501 22.777374, 
-709.383362 -541.574951 62.456547, -572.579773 -359.025146 -40.580547, -670.630920 -359.817535 76.066582, -261.161194 -534.898010 540.940430, -700.951111 -668.915771 -87.990631, -452.220917 508.794922 694.536682, -558.563416 -493.698853 71.478287, -563.827515 -547.665039 -84.530136, -708.215149 -486.279236 -74.805954, -601.508545 -679.846619 22.705282, 
-709.551941 -541.887146 62.132183, -571.919739 -358.976349 -39.860146, -671.122925 -359.981049 75.966194, -261.161194 -534.898071 540.940430, -700.832825 -668.902710 -88.042244, -452.220917 508.794922 694.536682, -558.807312 -493.911682 71.630745, -563.862671 -547.485474 -84.492958, -708.087036 -485.897156 -74.885330, -601.298401 -679.825134 22.573616, 
-709.705566 -542.246033 61.813129, -571.178162 -358.892303 -39.192120, -671.508118 -360.144531 75.781303, -261.161224 -534.898071 540.940430, -700.756714 -668.895935 -88.183998, -452.220917 508.794922 694.536743, -558.992859 -494.045227 71.777039, -563.923401 -547.284546 -84.433739, -708.039062 -485.430878 -75.025742, -601.146118 -679.819946 22.471941, 
-709.764465 -542.473389 61.712845, -570.333496 -358.847748 -38.527443, -671.762146 -360.153687 75.575317, -261.161194 -534.898010 540.940430, -700.706299 -668.821289 -88.304466, -452.220917 508.794922 694.536682, -559.187134 -494.250488 71.808548, -563.903931 -547.244446 -84.371880, -707.873840 -485.038971 -75.096138, -600.999268 -679.878540 22.346954, 
-709.840881 -542.642090 61.626076, -569.730469 -358.826233 -38.133808, -671.895203 -360.146210 75.491379, -261.161194 -534.898071 540.940430, -700.555237 -668.793152 -88.490471, -452.220917 508.794922 694.536804, -559.251526 -494.325195 71.854034, -563.902100 -547.152405 -84.337830, -707.794067 -484.654388 -75.086693, -600.961365 -679.887268 22.332481, 
-709.946716 -542.937012 61.521893, -569.123657 -359.041473 -37.716442, -672.131348 -360.107269 75.355637, -261.161163 -534.898071 540.940491, -700.448547 -668.702515 -88.688606, -452.220917 508.794922 694.536804, -559.362488 -494.397461 72.017517, -563.890686 -547.045288 -84.255379, -707.778625 -484.238068 -75.092674, -600.848877 -679.893066 22.230375, 
-710.082520 -543.001160 61.343796, -568.756958 -359.143707 -37.236645, -672.307190 -360.182983 75.358299, -261.161194 -534.898132 540.940430, -700.361145 -668.661377 -88.756920, -452.220917 508.794922 694.536804, -559.503967 -494.624512 72.158432, -563.924255 -546.931519 -84.188751, -707.813110 -483.987610 -75.165283, -600.873840 -679.881897 22.211601, 
-710.127869 -543.074951 61.128765, -568.415649 -359.166107 -36.900040, -672.438782 -360.212311 75.237831, -261.161194 -534.898010 540.940430, -700.329590 -668.600403 -88.816826, -452.220917 508.794922 694.536682, -559.593506 -494.798035 72.255257, -563.990845 -546.845642 -84.133774, -707.861633 -483.682556 -75.306183, -600.851624 -679.860657 22.193655, 
-710.135071 -543.114319 61.123817, -568.186279 -359.167114 -36.805042, -672.519165 -360.231812 75.144875, -261.161194 -534.898071 540.940430, -700.306824 -668.511597 -88.788300, -452.220917 508.794922 694.536804, -559.646912 -494.823151 72.273041, -564.005127 -546.693787 -84.125290, -707.867737 -483.520508 -75.346626, -600.756653 -679.849915 22.084152, 
-710.223755 -543.309753 61.113213, -567.911804 -359.254517 -36.742081, -672.581543 -360.232635 74.930824, -261.161163 -534.898071 540.940430, -700.277161 -668.501404 -88.839104, -452.220917 508.794922 694.536804, -559.695007 -494.836395 72.292923, -564.032410 -546.655945 -84.135033, -707.863037 -483.433411 -75.373589, -600.660950 -679.781189 22.033503, 
-710.283081 -543.427917 61.068619, -567.873962 -359.273132 -36.746510, -672.671082 -360.259064 74.861717, -261.161163 -534.898010 540.940430, -700.240845 -668.478210 -88.874054, -452.220917 508.794922 694.536804, -559.747681 -494.770142 72.314148, -564.050903 -546.640564 -84.146744, -707.901367 -483.385773 -75.370445, -600.661011 -679.781067 22.033503, 
-710.333435 -543.531982 60.995857, -567.873962 -359.273132 -36.746510, -672.720520 -360.315918 74.815399, -261.161194 -534.898132 540.940430, -700.191528 -668.510010 -88.932480, -452.220917 508.794922 694.536804, -559.787842 -494.768555 72.354813, -564.110596 -546.593994 -84.155586, -707.949036 -483.369904 -75.373375, -600.632324 -679.784119 21.987623, 
-710.370544 -543.547668 60.939922, -567.832825 -359.283020 -36.747543, -672.722046 -360.306519 74.778008, -261.161194 -534.898071 540.940430, -700.163757 -668.531555 -88.953606, -452.220917 508.794922 694.536682, -559.836182 -494.800232 72.403275, -564.137512 -546.533447 -84.134308, -707.987122 -483.343170 -75.369537, -600.632324 -679.784119 21.987623, 
-710.370544 -543.547791 60.939922, -567.796143 -359.282379 -36.752735, -672.719360 -360.306763 74.744415, -261.161194 -534.898010 540.940430, -700.163818 -668.531494 -88.953606, -452.220917 508.794922 694.536682, -559.836182 -494.800232 72.403275, -564.160583 -546.530701 -84.129677, -708.005188 -483.327637 -75.371674, -600.632263 -679.784058 21.987623, 
-710.370544 -543.547791 60.939922, -567.796143 -359.282379 -36.752739, -672.719360 -360.306763 74.744423, -261.161163 -534.898010 540.940491, -700.163879 -668.531494 -88.953598, -452.220917 508.794922 694.536682, -559.836182 -494.800232 72.403275, -564.160706 -546.530762 -84.129684, -708.005188 -483.327637 -75.371674, -600.632324 -679.784119 21.987623, 
